id,device_id,timestamp,data,sensor_type
1223,KPCL0022,2025-05-05 00:26:06.050,"{'unit': 'lux', 'value': 37, 'timestamp': '04/05/2025, 20:26:05'}",light
1224,KPCL0022,2025-05-05 00:26:06.085,"{'unit': 'g', 'value': -0.062935, 'timestamp': '04/05/2025, 20:26:05'}",weight
1225,KPCL0022,2025-05-05 00:26:11.044,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:26:10'}",temperature
1226,KPCL0022,2025-05-05 00:26:11.074,"{'unit': '%', 'value': 31.4, 'timestamp': '04/05/2025, 20:26:10'}",humidity
1227,KPCL0022,2025-05-05 00:26:11.105,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:26:10'}",light
1228,KPCL0022,2025-05-05 00:26:11.136,"{'unit': 'g', 'value': -0.063174, 'timestamp': '04/05/2025, 20:26:10'}",weight
1229,KPCL0022,2025-05-05 00:26:16.008,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:26:15'}",temperature
1230,KPCL0022,2025-05-05 00:26:16.038,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:26:15'}",humidity
1231,KPCL0022,2025-05-05 00:26:16.070,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:26:15'}",light
1232,KPCL0022,2025-05-05 00:26:16.100,"{'unit': 'g', 'value': -0.059173, 'timestamp': '04/05/2025, 20:26:15'}",weight
1233,KPCL0022,2025-05-05 00:26:21.064,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:26:20'}",temperature
1234,KPCL0022,2025-05-05 00:26:21.095,"{'unit': '%', 'value': 31.4, 'timestamp': '04/05/2025, 20:26:20'}",humidity
1235,KPCL0022,2025-05-05 00:26:21.125,"{'unit': 'lux', 'value': 36, 'timestamp': '04/05/2025, 20:26:20'}",light
1236,KPCL0022,2025-05-05 00:26:21.156,"{'unit': 'g', 'value': -0.059742, 'timestamp': '04/05/2025, 20:26:20'}",weight
1237,KPCL0022,2025-05-05 00:26:26.031,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:26:25'}",temperature
1238,KPCL0022,2025-05-05 00:26:26.061,"{'unit': '%', 'value': 31.4, 'timestamp': '04/05/2025, 20:26:25'}",humidity
1239,KPCL0022,2025-05-05 00:26:26.092,"{'unit': 'lux', 'value': 41, 'timestamp': '04/05/2025, 20:26:25'}",light
1240,KPCL0022,2025-05-05 00:26:26.122,"{'unit': 'g', 'value': -0.05953, 'timestamp': '04/05/2025, 20:26:25'}",weight
1241,KPCL0022,2025-05-05 00:26:30.997,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:26:30'}",temperature
1242,KPCL0022,2025-05-05 00:26:31.028,"{'unit': '%', 'value': 31.4, 'timestamp': '04/05/2025, 20:26:30'}",humidity
1243,KPCL0022,2025-05-05 00:26:31.058,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:26:30'}",light
1244,KPCL0022,2025-05-05 00:26:31.089,"{'unit': 'g', 'value': -0.064007, 'timestamp': '04/05/2025, 20:26:30'}",weight
1245,KPCL0022,2025-05-05 00:26:36.054,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:26:35'}",temperature
1246,KPCL0022,2025-05-05 00:26:36.085,"{'unit': '%', 'value': 31.4, 'timestamp': '04/05/2025, 20:26:35'}",humidity
1247,KPCL0022,2025-05-05 00:26:36.116,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:26:35'}",light
1248,KPCL0022,2025-05-05 00:26:36.147,"{'unit': 'g', 'value': -0.066795, 'timestamp': '04/05/2025, 20:26:35'}",weight
1249,KPCL0022,2025-05-05 00:26:41.018,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:26:40'}",temperature
1250,KPCL0022,2025-05-05 00:26:41.049,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:26:40'}",humidity
1251,KPCL0022,2025-05-05 00:26:41.082,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:26:40'}",light
1252,KPCL0022,2025-05-05 00:26:41.112,"{'unit': 'g', 'value': -0.058718, 'timestamp': '04/05/2025, 20:26:40'}",weight
1253,KPCL0022,2025-05-05 00:26:46.072,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:26:45'}",temperature
1254,KPCL0022,2025-05-05 00:26:46.107,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:26:45'}",humidity
1255,KPCL0022,2025-05-05 00:26:46.137,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:26:45'}",light
1256,KPCL0022,2025-05-05 00:26:46.166,"{'unit': 'g', 'value': -0.057885, 'timestamp': '04/05/2025, 20:26:45'}",weight
1257,KPCL0022,2025-05-05 00:26:51.040,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:26:50'}",temperature
1258,KPCL0022,2025-05-05 00:26:51.070,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:26:50'}",humidity
1259,KPCL0022,2025-05-05 00:26:51.101,"{'unit': 'lux', 'value': 37, 'timestamp': '04/05/2025, 20:26:50'}",light
1260,KPCL0022,2025-05-05 00:26:51.132,"{'unit': 'g', 'value': -0.065578, 'timestamp': '04/05/2025, 20:26:50'}",weight
1261,KPCL0022,2025-05-05 00:26:56.007,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:26:55'}",temperature
1262,KPCL0022,2025-05-05 00:26:56.037,"{'unit': '%', 'value': 31.4, 'timestamp': '04/05/2025, 20:26:55'}",humidity
1263,KPCL0022,2025-05-05 00:26:56.068,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:26:55'}",light
1264,KPCL0022,2025-05-05 00:26:56.098,"{'unit': 'g', 'value': -0.063267, 'timestamp': '04/05/2025, 20:26:55'}",weight
1265,KPCL0022,2025-05-05 00:27:01.062,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:27:00'}",temperature
1266,KPCL0022,2025-05-05 00:27:01.092,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:27:00'}",humidity
1267,KPCL0022,2025-05-05 00:27:01.122,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:27:00'}",light
1268,KPCL0022,2025-05-05 00:27:01.152,"{'unit': 'g', 'value': -0.064983, 'timestamp': '04/05/2025, 20:27:00'}",weight
1269,KPCL0022,2025-05-05 00:27:06.029,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:27:05'}",temperature
1270,KPCL0022,2025-05-05 00:27:06.058,"{'unit': '%', 'value': 31.4, 'timestamp': '04/05/2025, 20:27:05'}",humidity
1271,KPCL0022,2025-05-05 00:27:06.089,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:27:05'}",light
1272,KPCL0022,2025-05-05 00:27:06.120,"{'unit': 'g', 'value': -0.055287, 'timestamp': '04/05/2025, 20:27:05'}",weight
1273,KPCL0022,2025-05-05 00:27:10.996,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:27:10'}",temperature
1274,KPCL0022,2025-05-05 00:27:11.026,"{'unit': '%', 'value': 31.4, 'timestamp': '04/05/2025, 20:27:10'}",humidity
1275,KPCL0022,2025-05-05 00:27:11.057,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:27:10'}",light
1276,KPCL0022,2025-05-05 00:27:11.088,"{'unit': 'g', 'value': -0.062172, 'timestamp': '04/05/2025, 20:27:10'}",weight
1277,KPCL0022,2025-05-05 00:27:16.050,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:27:15'}",temperature
1278,KPCL0022,2025-05-05 00:27:16.080,"{'unit': '%', 'value': 31.4, 'timestamp': '04/05/2025, 20:27:15'}",humidity
1279,KPCL0022,2025-05-05 00:27:16.111,"{'unit': 'lux', 'value': 37, 'timestamp': '04/05/2025, 20:27:15'}",light
1280,KPCL0022,2025-05-05 00:27:16.143,"{'unit': 'g', 'value': -0.060885, 'timestamp': '04/05/2025, 20:27:15'}",weight
1281,KPCL0022,2025-05-05 00:27:21.017,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:27:20'}",temperature
1282,KPCL0022,2025-05-05 00:27:21.048,"{'unit': '%', 'value': 31.4, 'timestamp': '04/05/2025, 20:27:20'}",humidity
1283,KPCL0022,2025-05-05 00:27:21.078,"{'unit': 'lux', 'value': 36, 'timestamp': '04/05/2025, 20:27:20'}",light
1284,KPCL0022,2025-05-05 00:27:21.109,"{'unit': 'g', 'value': -0.068604, 'timestamp': '04/05/2025, 20:27:20'}",weight
1285,KPCL0022,2025-05-05 00:27:26.082,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:27:25'}",temperature
1286,KPCL0022,2025-05-05 00:27:26.113,"{'unit': '%', 'value': 31.4, 'timestamp': '04/05/2025, 20:27:25'}",humidity
1287,KPCL0022,2025-05-05 00:27:26.143,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:27:25'}",light
1288,KPCL0022,2025-05-05 00:27:26.175,"{'unit': 'g', 'value': -0.058242, 'timestamp': '04/05/2025, 20:27:25'}",weight
1289,KPCL0022,2025-05-05 00:27:31.039,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:27:30'}",temperature
1290,KPCL0022,2025-05-05 00:27:31.069,"{'unit': '%', 'value': 31.4, 'timestamp': '04/05/2025, 20:27:30'}",humidity
1291,KPCL0022,2025-05-05 00:27:31.100,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:27:30'}",light
1292,KPCL0022,2025-05-05 00:27:31.130,"{'unit': 'g', 'value': -0.0722, 'timestamp': '04/05/2025, 20:27:30'}",weight
1293,KPCL0022,2025-05-05 00:27:36.006,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:27:35'}",temperature
1294,KPCL0022,2025-05-05 00:27:36.037,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:27:35'}",humidity
1295,KPCL0022,2025-05-05 00:27:36.067,"{'unit': 'lux', 'value': 37, 'timestamp': '04/05/2025, 20:27:35'}",light
1296,KPCL0022,2025-05-05 00:27:36.098,"{'unit': 'g', 'value': -0.074582, 'timestamp': '04/05/2025, 20:27:35'}",weight
1297,KPCL0022,2025-05-05 00:27:41.060,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:27:40'}",temperature
1298,KPCL0022,2025-05-05 00:27:41.090,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:27:40'}",humidity
1299,KPCL0022,2025-05-05 00:27:41.120,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:27:40'}",light
1300,KPCL0022,2025-05-05 00:27:41.151,"{'unit': 'g', 'value': -0.067294, 'timestamp': '04/05/2025, 20:27:40'}",weight
1301,KPCL0022,2025-05-05 00:27:46.026,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:27:45'}",temperature
1302,KPCL0022,2025-05-05 00:27:46.057,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:27:45'}",humidity
1303,KPCL0022,2025-05-05 00:27:46.087,"{'unit': 'lux', 'value': 41, 'timestamp': '04/05/2025, 20:27:45'}",light
1304,KPCL0022,2025-05-05 00:27:46.117,"{'unit': 'g', 'value': -0.058741, 'timestamp': '04/05/2025, 20:27:45'}",weight
1305,KPCL0022,2025-05-05 00:27:51.085,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:27:50'}",temperature
1306,KPCL0022,2025-05-05 00:27:51.117,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:27:50'}",humidity
1307,KPCL0022,2025-05-05 00:27:51.147,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:27:50'}",light
1308,KPCL0022,2025-05-05 00:27:51.177,"{'unit': 'g', 'value': -0.065053, 'timestamp': '04/05/2025, 20:27:50'}",weight
1309,KPCL0022,2025-05-05 00:27:56.050,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:27:55'}",temperature
1310,KPCL0022,2025-05-05 00:27:56.081,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:27:55'}",humidity
1311,KPCL0022,2025-05-05 00:27:56.111,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:27:55'}",light
1312,KPCL0022,2025-05-05 00:27:56.142,"{'unit': 'g', 'value': -0.064458, 'timestamp': '04/05/2025, 20:27:55'}",weight
1313,KPCL0022,2025-05-05 00:28:01.015,"{'unit': '°C', 'value': 22, 'timestamp': '04/05/2025, 20:28:00'}",temperature
1314,KPCL0022,2025-05-05 00:28:01.046,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:28:00'}",humidity
1315,KPCL0022,2025-05-05 00:28:01.077,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:28:00'}",light
1316,KPCL0022,2025-05-05 00:28:01.107,"{'unit': 'g', 'value': -0.063244, 'timestamp': '04/05/2025, 20:28:00'}",weight
1317,KPCL0022,2025-05-05 00:28:06.074,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:28:05'}",temperature
1318,KPCL0022,2025-05-05 00:28:06.104,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:28:05'}",humidity
1319,KPCL0022,2025-05-05 00:28:06.135,"{'unit': 'lux', 'value': 37, 'timestamp': '04/05/2025, 20:28:05'}",light
1320,KPCL0022,2025-05-05 00:28:06.166,"{'unit': 'g', 'value': -0.069151, 'timestamp': '04/05/2025, 20:28:05'}",weight
1321,KPCL0022,2025-05-05 00:28:11.043,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:28:10'}",temperature
1322,KPCL0022,2025-05-05 00:28:11.074,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:28:10'}",humidity
1323,KPCL0022,2025-05-05 00:28:11.106,"{'unit': 'lux', 'value': 37, 'timestamp': '04/05/2025, 20:28:10'}",light
1324,KPCL0022,2025-05-05 00:28:11.137,"{'unit': 'g', 'value': -0.067748, 'timestamp': '04/05/2025, 20:28:10'}",weight
1325,KPCL0022,2025-05-05 00:28:16.096,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:28:15'}",temperature
1326,KPCL0022,2025-05-05 00:28:16.127,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:28:15'}",humidity
1327,KPCL0022,2025-05-05 00:28:16.158,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:28:15'}",light
1328,KPCL0022,2025-05-05 00:28:16.189,"{'unit': 'g', 'value': -0.066174, 'timestamp': '04/05/2025, 20:28:15'}",weight
1329,KPCL0022,2025-05-05 00:28:21.065,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:28:20'}",temperature
1330,KPCL0022,2025-05-05 00:28:21.096,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:28:20'}",humidity
1331,KPCL0022,2025-05-05 00:28:21.128,"{'unit': 'lux', 'value': 35, 'timestamp': '04/05/2025, 20:28:20'}",light
1332,KPCL0022,2025-05-05 00:28:21.158,"{'unit': 'g', 'value': -0.068198, 'timestamp': '04/05/2025, 20:28:20'}",weight
1333,KPCL0022,2025-05-05 00:28:26.031,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:28:25'}",temperature
1334,KPCL0022,2025-05-05 00:28:26.062,"{'unit': '%', 'value': 31.4, 'timestamp': '04/05/2025, 20:28:25'}",humidity
1335,KPCL0022,2025-05-05 00:28:26.092,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:28:25'}",light
1336,KPCL0022,2025-05-05 00:28:26.123,"{'unit': 'g', 'value': -0.06215, 'timestamp': '04/05/2025, 20:28:25'}",weight
1337,KPCL0022,2025-05-05 00:28:31.085,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:28:30'}",temperature
1338,KPCL0022,2025-05-05 00:28:31.115,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:28:30'}",humidity
1339,KPCL0022,2025-05-05 00:28:31.147,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:28:30'}",light
1340,KPCL0022,2025-05-05 00:28:31.177,"{'unit': 'g', 'value': -0.06515, 'timestamp': '04/05/2025, 20:28:30'}",weight
1341,KPCL0022,2025-05-05 00:28:36.048,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:28:35'}",temperature
1342,KPCL0022,2025-05-05 00:28:36.093,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:28:35'}",humidity
1343,KPCL0022,2025-05-05 00:28:36.123,"{'unit': 'lux', 'value': 37, 'timestamp': '04/05/2025, 20:28:35'}",light
1344,KPCL0022,2025-05-05 00:28:36.153,"{'unit': 'g', 'value': -0.066125, 'timestamp': '04/05/2025, 20:28:35'}",weight
1345,KPCL0022,2025-05-05 00:28:41.104,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:28:40'}",temperature
1346,KPCL0022,2025-05-05 00:28:41.141,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:28:40'}",humidity
1347,KPCL0022,2025-05-05 00:28:41.171,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:28:40'}",light
1348,KPCL0022,2025-05-05 00:28:41.202,"{'unit': 'g', 'value': -0.05481, 'timestamp': '04/05/2025, 20:28:40'}",weight
1349,KPCL0022,2025-05-05 00:28:46.072,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:28:45'}",temperature
1350,KPCL0022,2025-05-05 00:28:46.101,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:28:45'}",humidity
1351,KPCL0022,2025-05-05 00:28:46.132,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:28:45'}",light
1352,KPCL0022,2025-05-05 00:28:46.163,"{'unit': 'g', 'value': -0.053645, 'timestamp': '04/05/2025, 20:28:45'}",weight
1353,KPCL0022,2025-05-05 00:28:51.045,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:28:50'}",temperature
1354,KPCL0022,2025-05-05 00:28:51.076,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:28:50'}",humidity
1355,KPCL0022,2025-05-05 00:28:51.109,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:28:50'}",light
1356,KPCL0022,2025-05-05 00:28:51.141,"{'unit': 'g', 'value': -0.054241, 'timestamp': '04/05/2025, 20:28:50'}",weight
1357,KPCL0022,2025-05-05 00:28:56.093,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:28:55'}",temperature
1358,KPCL0022,2025-05-05 00:28:56.122,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:28:55'}",humidity
1359,KPCL0022,2025-05-05 00:28:56.154,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:28:55'}",light
1360,KPCL0022,2025-05-05 00:28:56.184,"{'unit': 'g', 'value': -0.064175, 'timestamp': '04/05/2025, 20:28:55'}",weight
1361,KPCL0022,2025-05-05 00:29:01.058,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:29:00'}",temperature
1362,KPCL0022,2025-05-05 00:29:01.088,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:29:00'}",humidity
1363,KPCL0022,2025-05-05 00:29:01.119,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:29:00'}",light
1364,KPCL0022,2025-05-05 00:29:01.149,"{'unit': 'g', 'value': -0.058075, 'timestamp': '04/05/2025, 20:29:00'}",weight
1365,KPCL0022,2025-05-05 00:29:06.115,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:29:05'}",temperature
1366,KPCL0022,2025-05-05 00:29:06.144,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:29:05'}",humidity
1367,KPCL0022,2025-05-05 00:29:06.175,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:29:05'}",light
1368,KPCL0022,2025-05-05 00:29:06.205,"{'unit': 'g', 'value': -0.061957, 'timestamp': '04/05/2025, 20:29:05'}",weight
1369,KPCL0022,2025-05-05 00:29:11.101,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:29:10'}",temperature
1370,KPCL0022,2025-05-05 00:29:11.132,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:29:10'}",humidity
1371,KPCL0022,2025-05-05 00:29:11.162,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:29:10'}",light
1372,KPCL0022,2025-05-05 00:29:11.193,"{'unit': 'g', 'value': -0.069698, 'timestamp': '04/05/2025, 20:29:10'}",weight
1373,KPCL0022,2025-05-05 00:29:16.050,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:29:15'}",temperature
1374,KPCL0022,2025-05-05 00:29:16.081,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:29:15'}",humidity
1375,KPCL0022,2025-05-05 00:29:16.112,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:29:15'}",light
1376,KPCL0022,2025-05-05 00:29:16.142,"{'unit': 'g', 'value': -0.064651, 'timestamp': '04/05/2025, 20:29:15'}",weight
1377,KPCL0022,2025-05-05 00:29:21.100,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:29:20'}",temperature
1378,KPCL0022,2025-05-05 00:29:21.130,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:29:20'}",humidity
1379,KPCL0022,2025-05-05 00:29:21.161,"{'unit': 'lux', 'value': 37, 'timestamp': '04/05/2025, 20:29:20'}",light
1380,KPCL0022,2025-05-05 00:29:21.192,"{'unit': 'g', 'value': -0.063244, 'timestamp': '04/05/2025, 20:29:20'}",weight
1381,KPCL0022,2025-05-05 00:29:26.066,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:29:25'}",temperature
1382,KPCL0022,2025-05-05 00:29:26.096,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:29:25'}",humidity
1383,KPCL0022,2025-05-05 00:29:26.127,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:29:25'}",light
1384,KPCL0022,2025-05-05 00:29:26.157,"{'unit': 'g', 'value': -0.07275, 'timestamp': '04/05/2025, 20:29:25'}",weight
1385,KPCL0022,2025-05-05 00:29:31.122,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:29:30'}",temperature
1386,KPCL0022,2025-05-05 00:29:31.153,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:29:30'}",humidity
1387,KPCL0022,2025-05-05 00:29:31.185,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:29:30'}",light
1388,KPCL0022,2025-05-05 00:29:31.216,"{'unit': 'g', 'value': -0.064603, 'timestamp': '04/05/2025, 20:29:30'}",weight
1389,KPCL0022,2025-05-05 00:29:36.095,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:29:35'}",temperature
1390,KPCL0022,2025-05-05 00:29:36.125,"{'unit': '%', 'value': 31.5, 'timestamp': '04/05/2025, 20:29:35'}",humidity
1391,KPCL0022,2025-05-05 00:29:36.156,"{'unit': 'lux', 'value': 41, 'timestamp': '04/05/2025, 20:29:35'}",light
1392,KPCL0022,2025-05-05 00:29:36.186,"{'unit': 'g', 'value': -0.06946, 'timestamp': '04/05/2025, 20:29:35'}",weight
1393,KPCL0022,2025-05-05 00:29:41.066,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:29:40'}",temperature
1394,KPCL0022,2025-05-05 00:29:41.096,"{'unit': '%', 'value': 31.4, 'timestamp': '04/05/2025, 20:29:40'}",humidity
1395,KPCL0022,2025-05-05 00:29:41.127,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:29:40'}",light
1396,KPCL0022,2025-05-05 00:29:41.158,"{'unit': 'g', 'value': -0.062909, 'timestamp': '04/05/2025, 20:29:40'}",weight
1397,KPCL0022,2025-05-05 00:29:46.109,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:29:45'}",temperature
1398,KPCL0022,2025-05-05 00:29:46.139,"{'unit': '%', 'value': 31.4, 'timestamp': '04/05/2025, 20:29:45'}",humidity
1399,KPCL0022,2025-05-05 00:29:46.170,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:29:45'}",light
1400,KPCL0022,2025-05-05 00:29:46.201,"{'unit': 'g', 'value': -0.066866, 'timestamp': '04/05/2025, 20:29:45'}",weight
1401,KPCL0022,2025-05-05 00:29:51.076,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:29:50'}",temperature
1402,KPCL0022,2025-05-05 00:29:51.106,"{'unit': '%', 'value': 31.4, 'timestamp': '04/05/2025, 20:29:50'}",humidity
1403,KPCL0022,2025-05-05 00:29:51.136,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:29:50'}",light
1404,KPCL0022,2025-05-05 00:29:51.168,"{'unit': 'g', 'value': -0.063006, 'timestamp': '04/05/2025, 20:29:50'}",weight
1405,KPCL0022,2025-05-05 00:29:56.041,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:29:55'}",temperature
1406,KPCL0022,2025-05-05 00:29:56.071,"{'unit': '%', 'value': 31.4, 'timestamp': '04/05/2025, 20:29:55'}",humidity
1407,KPCL0022,2025-05-05 00:29:56.101,"{'unit': 'lux', 'value': 41, 'timestamp': '04/05/2025, 20:29:55'}",light
1408,KPCL0022,2025-05-05 00:29:56.131,"{'unit': 'g', 'value': -0.072773, 'timestamp': '04/05/2025, 20:29:55'}",weight
1409,KPCL0022,2025-05-05 00:30:01.101,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:30:00'}",temperature
1410,KPCL0022,2025-05-05 00:30:01.132,"{'unit': '%', 'value': 31.4, 'timestamp': '04/05/2025, 20:30:00'}",humidity
1411,KPCL0022,2025-05-05 00:30:01.163,"{'unit': 'lux', 'value': 41, 'timestamp': '04/05/2025, 20:30:00'}",light
1412,KPCL0022,2025-05-05 00:30:01.193,"{'unit': 'g', 'value': -0.070677, 'timestamp': '04/05/2025, 20:30:00'}",weight
1413,KPCL0022,2025-05-05 00:30:06.070,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:30:05'}",temperature
1414,KPCL0022,2025-05-05 00:30:06.101,"{'unit': '%', 'value': 31.4, 'timestamp': '04/05/2025, 20:30:05'}",humidity
1415,KPCL0022,2025-05-05 00:30:06.132,"{'unit': 'lux', 'value': 37, 'timestamp': '04/05/2025, 20:30:05'}",light
1416,KPCL0022,2025-05-05 00:30:06.164,"{'unit': 'g', 'value': -0.06815, 'timestamp': '04/05/2025, 20:30:05'}",weight
1417,KPCL0022,2025-05-05 00:30:11.120,"{'unit': '°C', 'value': 22.1, 'timestamp': '04/05/2025, 20:30:10'}",temperature
1418,KPCL0022,2025-05-05 00:30:11.150,"{'unit': '%', 'value': 31.4, 'timestamp': '04/05/2025, 20:30:10'}",humidity
1419,KPCL0022,2025-05-05 00:30:11.180,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:30:10'}",light
